1.638862877819173905e-02,1.229715353550590473e+00,2.553888971132549646e+00,2.014521752846311298e+00,-2.811613546215683268e-01,2.325314577782918057e+00,4.214721707796004857e+00,2.177085182942303465e+00,2.678585996816311710e+00,6.185982285098005073e-01,6.469898529653150820e-01,2.757079495747663533e-01,8.069809201160119128e-02,1.434463591412143448e-02,5.021597648556561100e-02,4.836018393044692193e-02,2.286824843698875842e-02,8.259313735515394495e-02,8.407347912596727091e-02,9.789995877563682433e-03,9.869510561402054306e-05,0.000000000000000000e+00
3.410927700302678889e-01,2.391361207029184044e+01,3.419337782598437769e+01,2.096586271780626021e+01,2.490215379371587900e+01,2.978909726904686295e+01,2.694126066717224788e+01,1.085615232288426668e+01,1.467081493494377398e+01,7.870004455190668935e+00,1.304236651762869670e+01,1.052163665924483915e+01,9.154721255084346865e+00,1.022914004156646861e+01,1.522615225890652191e+01,1.517886952276832879e+01,9.419731394829586435e+00,1.620729621024117861e+01,1.833051397689397177e+01,8.713403867859843999e+00,2.484365365317380725e+00,6.134108163597581931e-02
3.367963263385738149e-01,2.432666025933900755e+01,1.926092187216563900e+01,1.273405336331924609e+01,2.346458923439548983e+01,-3.422450543706252013e+00,6.652512035259506851e-01,4.782547035871761665e+00,3.201602049620327683e+00,4.365138457320258070e+00,1.470407138022469251e+00,2.436338066548001891e+00,1.868205268527787899e+00,2.290491862969475712e+00,2.819314515253662279e+00,6.750639184675677029e+00,8.394982009031380699e+00,8.529166592952361015e+00,1.414818854758888911e+01,3.109501022943513604e+01,2.365780013034838802e+01,6.478243845277297241e-01
1.897261493081259909e+00,2.825186442182411639e+01,1.125157198688249949e+01,1.444208715372749374e+01,-1.012814201959094085e+01,1.134887490063519877e+01,-1.683417245831043685e+00,-2.834714543478702997e-01,-1.999825518302967398e+00,-2.044201959793948919e+00,-1.457707276356194903e+00,-1.839975202028962364e+00,-1.053970972313512444e+00,-1.116715510916410414e+00,7.700290581043101046e-01,1.806757509418185581e+00,2.842435434629550173e+00,4.096648108645393194e+00,1.035418103105171816e+01,8.530035034738682853e+00,2.662441457894585639e+01,5.908118800169095408e+00
2.435888943993484546e+00,2.276446614403010571e+01,5.582764014511583994e+00,-3.239305338237766785e-01,-1.826113071612728955e+00,-9.547121131896242119e+00,-1.230692095115519358e+01,-1.045075078577584371e+01,-1.122653651205495962e+01,-1.202534260269112742e+01,-1.255468948782106509e+01,-1.104096969933584305e+01,-1.099344712253933309e+01,-9.661542891642630693e+00,-1.043561874131905753e+01,-6.009139765925946008e+00,-5.683019549164682438e+00,-2.705604856432689331e+00,-1.977269394463961216e+00,7.001470960170696145e+00,2.947120847589257764e+01,9.910458334323925200e+00
7.298804297932342422e+00,2.179902769241736848e+01,9.499420582845669037e-01,-7.433459634988277553e-01,-1.944344254813576711e+01,-1.132938564443574947e+01,-1.146477201078324626e+01,-1.188411759014661229e+01,-1.405526418751434470e+01,-1.255621693510629910e+01,-1.272860114557707156e+01,-1.226587709752119615e+01,-1.209524046124358954e+01,-1.245738980037843824e+01,-1.207703296746551835e+01,-1.288126269190591344e+01,-9.167517344215589503e+00,-6.882109852346564693e+00,2.647427396596571558e+00,2.451691112687823804e+00,1.663609490440303418e+01,2.744813858246361260e+00
9.805405464046110353e+00,2.632658494693446016e+01,1.387136073646650258e+00,2.087543099437483729e+00,3.861741320311609549e+00,-3.733656900349510810e+00,-1.132379394036103193e+01,-4.824159974989979283e+00,-4.794259849268000195e+00,-9.151276767831843628e+00,-7.949115392413219183e+00,-9.289096953656304834e+00,-9.211386242135272795e+00,-8.996506390689102517e+00,-9.252962403138566216e+00,-5.632355711854470925e-01,-6.810244508992720824e+00,-6.561449427929958667e+00,-1.072682016586345810e+01,9.552400956551352351e+00,1.953885355162661241e+01,1.051881107479977207e+00
6.607047792740254444e+00,1.946372907073217107e+01,7.318953841756208334e+00,3.199618393737055033e+00,-4.849161746931388350e+00,3.559632360515466498e+00,-1.624308448380931802e+00,-7.852821382055298338e-01,-1.102124182486660775e+00,2.713233342779438062e-01,-8.898001636889668831e+00,-7.214799314605744307e+00,-9.400716251633149056e+00,-8.010364835395456851e+00,3.568724104207281034e+00,-4.027061512695897072e+00,5.358775231666128569e-01,1.182010961438399788e+00,1.233574429894237667e+01,1.115345347535673604e+00,2.381254032878923965e+01,2.861695195931430291e+00
6.615106173913981813e+00,2.314308248244796218e+01,1.061297582604895418e+01,-2.717763330873145033e+00,-4.873594269005291579e+00,-5.045132745490765735e+00,-2.284737019168775252e+00,-8.380600086458468434e-01,-1.517608947846767142e+00,2.779508972205488870e+00,-5.522598832192176843e+00,-6.026784199291967958e+00,-1.310885670812261061e+01,3.093526529995029861e+00,3.004827460944123452e+00,2.119576079708243022e+00,4.742565105286870697e+00,4.898562416386460505e-01,2.481231662332024523e+00,1.572481167373443611e+01,2.752073982514545136e+01,5.862750403001202315e+00
6.372938458871309386e+00,1.919894623073454909e+01,1.035202451098593812e+01,-1.508326342193366365e+00,5.466659647725433668e-01,3.950874543374574555e-01,-1.079575204355071483e+00,1.457327667735326848e+00,-1.792962499485911687e+00,-1.522041086347251992e+00,-1.172257470486133357e+01,-1.019658391738686198e+01,-1.774460541510663703e+01,6.231530617520906201e-01,2.764902261906354131e+00,-1.382072195819281646e-01,-4.237263187487625565e-02,-2.605377060038325254e+00,1.899512525728623835e+00,1.728834063093213658e+01,2.530085686255438659e+01,5.740699443510252742e+00
9.708727382706802800e+00,2.040178661132373961e+01,5.264901219880387728e+00,3.692585183602638654e+00,-4.377398940688452811e-01,7.547791715204694718e-01,-1.706291332349227696e+00,-3.938346094178911017e+00,-4.344852359059719227e+00,-8.284764355726334628e+00,-1.547823647879903675e+01,-1.499421284044475300e+01,-2.040434006034382364e+01,-9.422168223370629647e+00,1.578279424752887072e+00,5.214460095659630312e+00,7.310069207130740487e+00,5.666154374541438443e+00,1.194075120146906244e+01,5.651094907154927682e+00,2.398213818242373208e+01,3.270778548164492427e+00
5.661473511003340064e+00,2.229941825505966335e+01,6.913500419790143958e+00,7.682014123653176929e-01,-5.178708162120064351e+00,-5.347727718851746026e+00,-7.557766310754394645e+00,-6.235478058522046396e+00,-1.282105408780605416e+01,-1.342841064064817580e+01,-2.380114354188730630e+01,-2.449299759999934523e+01,-2.327353742189799135e+01,-1.705117770761029661e+01,-3.809897721818285454e+00,-4.857105818013618403e+00,-5.082601095612266917e-01,1.427370445422844636e+00,3.770124946181251158e+00,1.360705205051849376e+01,2.662670690508679883e+01,1.150306970906621151e+00
3.680795490829455563e+00,2.878319488192007469e+01,7.099730464585364054e+00,1.074504928610486187e+00,-3.167215299854262867e+00,-4.593053329972004994e-01,-3.288666694335706353e+00,-3.018220839169829528e+00,-1.578219665546273376e+01,-2.592464309774833353e+01,-2.960695459292574228e+01,-2.182724587805453709e+01,-3.023849091163516078e+01,-2.698242147499595234e+01,-3.476171677574273922e+00,4.036650181803173254e+00,-1.152390530701837612e+00,1.887578852527081130e+00,4.817026838260740185e+00,1.344807967839451734e+01,1.498220746642742363e+01,6.926117500142161543e-01
1.579934733068468544e+00,3.346525923610219877e+01,1.218349798555167851e+01,4.578945695871252108e-01,1.519635395957350976e+00,-1.777460943449135078e-01,-2.753262585318384303e+00,-2.957665422375035824e+00,-1.511551665896136321e+00,2.682854044478678590e-01,-2.074252746645001011e+01,-2.341717450794073940e+01,-2.432450009506112210e+01,2.095038949536141004e+00,2.948287640345955557e-02,-7.685469916832565751e-01,4.409947864335379997e+00,1.690268767438677155e+00,7.463937852567418929e+00,1.420391298956441517e+01,9.232091117256585600e-01,6.594125279892236458e-02
6.133868644836399930e-01,2.709960889326189104e+01,1.125657785499594610e+01,3.318564753904671427e+00,-7.938207217064048304e-01,-1.342189521334878011e+00,-2.616430995702083262e+00,-3.084488086262503703e+00,-8.020803118272683108e+00,-8.562517795097972950e+00,-5.216889497138089915e+00,-6.961958793457383443e+00,-4.245174164443669795e+00,-4.217411237200929364e+00,-2.540234639186283783e+00,3.176616874034187799e+00,9.830275081570177820e-01,4.727503861038912625e+00,6.909191544761804415e+00,1.631114153903109454e+01,4.912258517758467669e+00,1.397785337583587625e-04
8.830610846134694103e-02,1.641482027210386718e+01,2.243392828214788537e+01,3.382980205486619152e+00,2.387948049106389359e+00,1.548859496097721333e+00,-3.275781749812083810e+00,-3.631838917506614361e+00,-5.672206399901235763e+00,-7.569210732897681204e+00,-1.311415413064790059e+01,-9.974446351411105027e+00,-1.317643575714481052e+01,-5.542704065524806545e+00,-5.165929984420514209e+00,3.762819388256616548e+00,2.602422973745196266e+00,7.810285896417591189e+00,8.619697237467466522e+00,2.862433851035203602e+01,7.155378370026035384e+00,6.426083394369977940e-05
1.880219866260804049e-02,1.396085559412552435e+01,2.362869996235928838e+01,5.523302392242125158e+00,2.607996488403422575e+00,4.356978839027140893e+00,8.131718205557540102e+00,1.949600181961971712e+00,1.884792188391083145e-01,3.721943677990241728e+00,-2.189645604428931414e+00,-7.745761344588048658e+00,-1.028210458271122363e+01,2.288550271029275773e+00,-2.018232782019389937e+00,5.854584006761736958e+00,6.729438515144750887e+00,7.626334853735239783e+00,1.188308410807210436e+01,2.534881962263795074e+01,4.174069669323725584e+00,1.714849326078964087e-06
3.019095679498152041e-03,5.249421269181892669e+00,2.388068379692327881e+01,7.083592647735881265e+00,1.018574147788847029e+01,6.902678834734622626e+00,2.407879154493386409e+00,-1.272411362932272805e-02,-1.932136078945142499e+00,-8.881181230513487179e+00,-6.747097658543672161e+00,-4.117127862393662241e+00,-6.011512953570004036e+00,-2.007773471737475557e+00,4.033681502109394579e+00,1.272945583597209307e+01,7.718589087365353762e+00,5.870035711831584457e+00,1.720883291931704662e+01,1.465438205156955043e+01,7.684834887521374558e-01,0.000000000000000000e+00
5.306040869566199618e-06,1.419919128128957153e+00,2.196402210010031553e+01,1.225922055433862567e+01,2.958133027655411862e+00,7.698494413741285847e+00,4.684729019634293223e+00,6.808226532194360914e+00,3.873335585213674825e+00,3.287791552500364478e+00,9.857517613301652881e-02,-1.188070905202014638e+00,1.490386078059823538e-01,2.818079106682066737e+00,4.943740614316549653e+00,7.188350017188573915e+00,8.974796555054311398e+00,1.303184960360372813e+01,1.584254313440328410e+01,5.022585551591149944e+00,5.392233675213976146e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.689502201840840212e-02,5.254504190973760203e+00,2.862192224029173460e+01,1.179635926903197429e+01,9.984662872808648615e+00,3.556867631520357342e+00,1.261978213297423101e+00,-6.457846824638041605e-01,1.984038203985961646e+00,5.734479902230931181e-01,1.345139175083076122e+00,9.913902422916428536e-01,5.177491784662571206e+00,5.505110323824560226e+00,1.383747864327346910e+01,1.375344642262589900e+01,1.942633850792798000e+01,9.640559365729581387e+00,4.557830153599427558e-01,6.983794311078690784e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.029777281887446955e-04,5.860298447940093247e-01,6.876196863166383011e+00,8.262124006591632153e+00,9.279632518780385197e+00,6.671437666295091162e+00,1.263576645869555826e+01,3.969906738365584165e+00,-5.467687355456191112e-01,-1.594931006640132765e+00,6.720083710235725816e-01,-1.019359653741844118e+00,7.579756954049958750e-01,2.142566607454045258e+00,1.018826695456782971e+01,3.383971932147962214e+00,2.098676068934214101e+00,3.062158828224262885e-01,4.531727166773696566e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.089476088967280093e-05,1.121842932108860387e-02,6.825875143089846220e-02,4.242739403740707904e-01,1.541426081289512862e+00,6.642916864078912909e+00,5.205036910437509157e+00,2.168104387437956415e+00,2.834997125306081944e+00,2.578252372200109832e+00,2.664119290714391131e+00,1.944447673366987317e+00,2.966286389323448680e-01,1.750476079545319474e-01,2.483401912360892749e-02,4.178638050436920626e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
