0,11.633,19.258,16.461,16.402,20.243,11.057,13.67,10.369,4.8902,2.1935,-14.343,1.9615,6.7137,3.5476,-2.4877,0.14175,0.93442,0.50584,0.0010133,0
0,43.507,35.742,20.461,16.595,10.48,10.81,9.4612,10.09,10.334,9.2687,7.9225,8.2255,9.0099,9.149,14.004,18.279,17.502,15.007,21.318,0.83666
-3.2776,19.908,3.2116,11.517,8.1892,5.3905,3.0523,2.2727,1.913,1.6798,0.29139,3.8752,3.9512,5.6388,7.5113,9.867,11.715,16.892,18.14,21.569,9.3456
-11.658,30.117,8.8435,4.1044,1.0228,0.78742,-2.0606,-2.3561,-2.8736,-3.1538,-1.9956,-1.2456,-0.28794,0.20393,3.6242,3.119,5.2004,13.822,12.697,35.045,23.356
68.768,17.764,3.3379,-0.43157,-2.1346,-6.7983,-9.8293,-11.097,-11.992,-11.725,-10.116,-7.3528,-6.9341,-6.1599,-5.4295,-1.563,2.1139,2.9487,7.2083,2.6479,0.99205
70.509,6.4765,0.11559,-1.7113,-4.2598,-5.8192,-9.9537,-10.105,-12.375,-15.121,-15.814,-11.803,-13.191,-13.331,-11.282,-4.9226,-4.3208,4.3136,6.3897,2.9779,0.4245
-15.614,8.4009,5.6237,-2.3186,-0.8381,-7.6203,-10.088,-11.387,-11.64,-13.382,-15.061,-11.917,-12.882,-11.758,-6.0379,-5.1498,-2.5698,-0.31427,5.6503,16.948,10.231
-4.3889,8.9385,-1.1301,-8.3491,-9.0481,-12.162,-12.111,-13.434,-14.441,-13.726,-14.666,-14.528,-13.756,-14.437,-10.154,-6.0843,-5.6089,3.1433,0.66772,11.302,16.033
34.902,20.052,6.3536,3.1096,0.39973,-0.14961,1.6681,-0.3478,1.8066,0.96507,-7.2174,-9.9653,-5.7887,-3.3853,-5.2168,-3.9889,-5.9756,0.77652,5.0872,13.735,55.352
23.167,12.696,9.7313,-3.8923,-1.6356,-3.6852,-1.522,0.79054,-0.19723,3.5541,-6.7536,-10.822,8.2986,7.8138,7.9962,9.7643,8.0381,3.6674,12.307,9.8545,95.249
39.879,11.971,6.3504,4.6311,3.1984,2.952,2.4894,1.4453,1.3053,-3.8489,-14.015,-5.9586,0.8176,3.5151,0.92613,0.35017,-0.05468,6.8585,11.783,8.9152,5.0998
18.898,14.505,3.4524,3.8471,0.29257,2.6573,0.3246,0.71633,-2.2903,-8.3479,-19.213,-16.906,0.24513,8.7023,5.7853,7.1078,6.8049,11.429,10.015,5.855,9.0195
31.74,10.149,7.2099,2.004,2.2561,0.5905,-1.4721,-5.168,-6.3977,-14.929,-22.233,-23.503,-4.656,1.418,7.7688,9.0456,8.8645,10.043,16.256,25.535,44.858
15.694,14.992,4.9416,2.6305,0.06956,-0.36302,-4.2979,-4.503,-3.5268,-17.184,-27.49,-21.957,-2.2978,2.4646,5.5673,7.7258,8.8853,13.128,13.37,21.097,28.241
15.971,17.552,7.1541,1.6779,-0.01229,-2.2008,-1.8149,-5.2231,-15.27,-32.737,-32.906,-32.118,-23.447,2.9628,2.9031,8.0055,8.7605,11.379,16.896,22.213,13.046
26.479,20.472,8.0241,1.0927,1.0554,0.84116,-1.0734,-4.8969,-4.1913,-13.275,-20.206,-19.916,-1.8982,1.8973,1.9006,5.9203,8.6599,17.709,17.64,21.844,0.39819
9.0123,24.102,8.0041,3.4752,1.3811,-1.7414,-6.5744,-6.8868,-10.957,-11.063,-12.162,-8.0855,-2.7709,-0.67808,6.1235,6.7892,13.43,16.288,21.719,4.0943,0.011086
3.5243,30.139,11.952,5.635,4.5038,2.5615,-0.64084,-3.7232,-5.9682,-9.3162,-10.176,-8.1903,-1.7596,0.43768,4.9232,9.3796,15.42,27.88,35.688,3.9505,0
0.0066947,21.394,12.223,9.6144,7.3191,6.7146,2.8765,3.3828,2.3207,0.65451,1.7272,3.5006,5.1985,8.8532,9.351,13.634,22.022,13.136,3.0327,0.0045157,0
0,0.020225,19.015,20.006,6.4029,6.4424,-0.60412,-1.7782,-2.6578,-3.2217,-4.2487,-0.032976,6.468,10.491,20.901,20.994,-2.0711,0.4541,0.0048795,0,0
0,0,8.0438e-06,0.026707,0.91319,-7.5332,0.99045,9.0745,4.1678,6.5047,8.9944,1.0293,6.6642,-5.133,1.9774,2.6915e-05,0,0,0,0,0
