0,10.201,15.88,33.944,10.207,26.23,17.564,21.64,15.506,11.566,7.5395,2.1879,0.975,-5.3841,-2.9549,3.8345,13.552,3.6944,1.1504,0.046368,0
0.012454,36.13,35.398,18.384,20.387,11.157,11.024,7.6757,8.4753,8.7596,8.5019,8.163,9.2168,11.502,10.557,15.425,16.097,17.839,24.111,8.7741,3.7325
-3.9291,45.107,5.1539,13.193,5.1474,5.2794,2.2625,3.3992,1.1257,0.88199,0.9135,2.6022,2.0467,1.9959,5.4611,6.8842,14.454,15.515,16.091,26.921,25.639
-27.822,29.167,6.2564,2.2019,1.2033,-0.16191,-2.3514,-2.9252,-3.4107,-3.9306,-3.1619,-1.9202,-0.19145,0.49632,1.845,5.0128,2.3592,11.525,15.253,22.004,43.644
23.778,25.897,6.5942,-0.81221,-3.3991,-7.5819,-10.279,-10.888,-11.427,-11.416,-11.007,-8.1323,-8.872,-7.5744,-4.8642,-3.804,0.74234,3.1897,3.1113,18.354,23.241
78.407,12.723,0.16644,-3.3828,-4.2303,-7.3548,-11.045,-11.117,-12.459,-13.191,-14.206,-12.158,-11.321,-12.103,-11.245,-9.0433,-5.4051,-1.8027,13.002,20.697,7.1424
29.365,14.437,1.62,-6.8697,-5.8307,-11.066,-11.068,-12.216,-12.026,-12.628,-12.437,-11.422,-11.362,-10.802,-8.6134,-5.7297,-4.0318,-1.1439,-2.3081,5.7989,82.311
41.359,16.693,1.9085,-0.0014503,-1.2986,-6.0868,-8.3098,-8.8577,-10.487,-9.8257,-10.986,-10.652,-10.332,-12.483,-11.526,-10.485,-6.5472,1.5093,6.0674,4.8744,17.851
34.208,17.513,9.2539,2.5059,-1.9085,1.8509,-0.1336,1.1514,3.366,-0.038756,-7.5946,-6.5619,-9.3037,2.2499,-2.223,-1.3347,-1.5446,0.89807,3.582,11.731,43.861
9.7634,15.56,9.7295,-1.43,-2.9725,-4.7255,-0.79521,-0.038385,-0.25594,3.2063,-5.6679,-12.578,1.7043,7.0606,5.3202,8.1598,5.347,9.9068,13.336,9.9767,45.135
48.269,11.778,8.3506,2.3322,4.2632,2.834,1.7262,1.1414,2.5026,-2.5925,-13.362,-9.3798,-0.7368,4.9161,1.8675,2.4335,1.0323,1.3435,14.939,11.362,-17.239
25.324,11.717,5.8143,3.6478,2.0656,1.0643,0.82877,1.7275,-3.0136,-6.3188,-19.07,-15.337,-4.2548,8.1871,5.9671,6.0059,5.6659,8.3787,14.76,22.614,23.975
20.309,11.735,6.4827,2.1976,1.499,0.88737,-1.5126,-2.8842,-6.4776,-11.642,-23.319,-24.143,-9.37,2.3128,6.7221,6.7637,8.2322,11.657,13.104,21.103,62.781
34.022,16.249,4.8444,3.1998,1.6794,-1.0096,-2.4171,-4.6185,-4.242,-16.172,-26.791,-22.522,-9.3009,1.2177,4.5566,8.137,8.673,10.718,15.586,18.323,53.517
15.874,19.204,7.1742,1.2956,-0.64929,-1.6042,-4.3498,-3.8559,-13.695,-29.75,-34.356,-32.167,-22.111,-0.2723,3.2987,4.3454,9.2588,10.96,14.785,19.339,13.487
23.665,21.817,9.6063,2.0504,1.6336,0.7069,-0.81007,-3.6182,-4.6029,-12.075,-20.946,-21.207,-10.191,1.695,2.7823,4.9569,8.0187,13.749,14.508,26.204,8.0848
42.365,25.992,8.8438,4.5051,2.012,-1.8896,-4.8783,-6.5846,-9.2218,-10.966,-11.824,-8.6208,-2.2052,-2.4585,5.8564,5.4517,10.303,16.739,20.832,20.973,0.015768
3.0227,33.323,12.746,6.3291,4.4893,3.4304,-0.0031315,-3.2472,-5.0317,-8.6061,-10.268,-9.4702,-4.0502,0.18444,2.1379,9.9714,13.503,24.238,34.139,31.001,0.019991
0.0078228,29.374,15.088,10.506,8.3473,5.8672,4.7025,2.514,2.0713,0.59709,1.5214,3.0751,5.103,8.7962,10.849,11.795,18.577,17.876,6.6601,0.41398,0.00022677
0,0.16328,32.267,20.749,7.9187,5.9069,-0.056223,-2.4199,-2.5374,-4.0144,-4.0156,-1.5711,4.6801,9.9088,20.513,13.225,41.316,27.409,-0.0029516,0,0
0,0,0.0004911,0.060378,3.4443,6.7895,9.3926,10.728,5.6255,7.5267,6.7598,7.7403,13.031,-0.21024,-0.76477,-0.2844,0.00099366,0,0,0,0
